trans: [|]x2を[|]xとする	x = x2	trans: x2をxとする	$$;x	3.0
trans: {散布図に|ダークグレー色のマーカーを}[使う|用いる|使用する]	plt.plot(xdata, ydata, c='darkgrey')	trans: 散布図にダークグレー色のマーカーを使う	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'c': 'darkgrey'})
trans: {ダークグレー色[のマーカー|][で|として|を[用いて|使って]]|散布図を}[描画する|描く|プロットする]	plt.plot(xdata, ydata, c='darkgrey')	trans: ダークグレー色のマーカーで散布図を描画する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'c': 'darkgrey'})
trans: {[リスト|配列|データ列|数列|イテラブル]xdataと[リスト|配列|データ列|数列|イテラブル]ydata[について|]の散布図を|ダークグレー色[で|として|を[用いて|使って]]}[描画する|描く|プロットする]	plt.plot(xdata, ydata, c='darkgrey')	trans: リストxdataとリストydataについての散布図をダークグレー色でプロットする	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'c': 'darkgrey'})
trans: [リスト|配列|データ列|数列|イテラブル]xdataと[リスト|配列|データ列|数列|イテラブル]ydata[について|の]散布図を描画して[、|][マーカーの|]色をダークグレー[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, c='darkgrey')	trans: リストxdataとリストydataについて散布図を描画して、マーカーの色をダークグレーに設定する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'c': 'darkgrey'})
trans: {散布図に|ダークカーキ色のマーカーを}[使う|用いる|使用する]	plt.plot(xdata, ydata, c='darkkhaki')	trans: ダークカーキ色のマーカーを散布図に使う	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'c': 'darkkhaki'})
trans: {ダークカーキ色[のマーカー|][で|として|を[用いて|使って]]|散布図を}[描画する|描く|プロットする]	plt.plot(xdata, ydata, c='darkkhaki')	trans: ダークカーキ色のマーカーで散布図を描画する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'c': 'darkkhaki'})
trans: {[リスト|配列|データ列|数列|イテラブル]xdataと[リスト|配列|データ列|数列|イテラブル]ydata[について|]の散布図を|ダークカーキ色[で|として|を[用いて|使って]]}[描画する|描く|プロットする]	plt.plot(xdata, ydata, c='darkkhaki')	trans: リストxdataとリストydataについての散布図をダークカーキ色で描画する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'c': 'darkkhaki'})
trans: [リスト|配列|データ列|数列|イテラブル]xdataと[リスト|配列|データ列|数列|イテラブル]ydata[について|の]散布図を描画して[、|][マーカーの|]色をダークカーキ[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, c='darkkhaki')	trans: リストxdataと数列ydataについて散布図を描画して、マーカーの色をダークカーキに設定する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'c': 'darkkhaki'})
trans: {散布図に|ダークマゼンタ色のマーカーを}[使う|用いる|使用する]	plt.plot(xdata, ydata, c='darkmagenta')	trans: 散布図にダークマゼンタ色のマーカーを使う	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'c': 'darkmagenta'})
trans: {ダークマゼンタ色[のマーカー|][で|として|を[用いて|使って]]|散布図を}[描画する|描く|プロットする]	plt.plot(xdata, ydata, c='darkmagenta')	trans: ダークマゼンタ色のマーカーで散布図を描画する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'c': 'darkmagenta'})
trans: {[リスト|配列|データ列|数列|イテラブル]xdataと[リスト|配列|データ列|数列|イテラブル]ydata[について|]の散布図を|ダークマゼンタ色[で|として|を[用いて|使って]]}[描画する|描く|プロットする]	plt.plot(xdata, ydata, c='darkmagenta')	trans: リストxdataとリストydataについての散布図をダークマゼンタ色で描画する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'c': 'darkmagenta'})
trans: [リスト|配列|データ列|数列|イテラブル]xdataと[リスト|配列|データ列|数列|イテラブル]ydata[について|の]散布図を描画して[、|][マーカーの|]色をダークマゼンタ[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, c='darkmagenta')	trans: リストxdataとリストydataについて散布図を描画して、マーカーの色をダークマゼンタに設定する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'c': 'darkmagenta'})
trans: {散布図に|ダークオリーブグリーン色のマーカーを}[使う|用いる|使用する]	plt.plot(xdata, ydata, c='darkolivegreen')	trans: 散布図にダークオリーブグリーン色のマーカーを用いる	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'c': 'darkolivegreen'})
trans: {ダークオリーブグリーン色[のマーカー|][で|として|を[用いて|使って]]|散布図を}[描画する|描く|プロットする]	plt.plot(xdata, ydata, c='darkolivegreen')	trans: ダークオリーブグリーン色のマーカーで散布図を描画する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'c': 'darkolivegreen'})
trans: {[リスト|配列|データ列|数列|イテラブル]xdataと[リスト|配列|データ列|数列|イテラブル]ydata[について|]の散布図を|ダークオリーブグリーン色[で|として|を[用いて|使って]]}[描画する|描く|プロットする]	plt.plot(xdata, ydata, c='darkolivegreen')	trans: リストxdataとイテラブルydataについての散布図をダークオリーブグリーン色で描画する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'c': 'darkolivegreen'})
trans: [リスト|配列|データ列|数列|イテラブル]xdataと[リスト|配列|データ列|数列|イテラブル]ydata[について|の]散布図を描画して[、|][マーカーの|]色をダークオリーブグリーン[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, c='darkolivegreen')	trans: リストxdataとリストydataについて散布図を描画して、マーカーの色をダークオリーブグリーンに設定する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'c': 'darkolivegreen'})
trans: {散布図に|ダークオレンジ色のマーカーを}[使う|用いる|使用する]	plt.plot(xdata, ydata, c='darkorange')	trans: 散布図にダークオレンジ色のマーカーを使う	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'c': 'darkorange'})
trans: {ダークオレンジ色[のマーカー|][で|として|を[用いて|使って]]|散布図を}[描画する|描く|プロットする]	plt.plot(xdata, ydata, c='darkorange')	trans: ダークオレンジ色のマーカーで散布図を描画する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'c': 'darkorange'})
trans: {[リスト|配列|データ列|数列|イテラブル]xdataと[リスト|配列|データ列|数列|イテラブル]ydata[について|]の散布図を|ダークオレンジ色[で|として|を[用いて|使って]]}[描画する|描く|プロットする]	plt.plot(xdata, ydata, c='darkorange')	trans: リストxdataとリストydataについての散布図をダークオレンジ色で描画する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'c': 'darkorange'})
trans: [リスト|配列|データ列|数列|イテラブル]xdataと[リスト|配列|データ列|数列|イテラブル]ydata[について|の]散布図を描画して[、|][マーカーの|]色をダークオレンジ[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, c='darkorange')	trans: リストxdataとリストydataについて散布図を描画して、マーカーの色をダークオレンジに設定する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'c': 'darkorange'})
trans: {散布図に|ダークオーキッド色のマーカーを}[使う|用いる|使用する]	plt.plot(xdata, ydata, c='darkorchid')	trans: 散布図にダークオーキッド色のマーカーを使う	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'c': 'darkorchid'})
trans: {ダークオーキッド色[のマーカー|][で|として|を[用いて|使って]]|散布図を}[描画する|描く|プロットする]	plt.plot(xdata, ydata, c='darkorchid')	trans: ダークオーキッド色のマーカーで散布図を描画する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'c': 'darkorchid'})
trans: {[リスト|配列|データ列|数列|イテラブル]xdataと[リスト|配列|データ列|数列|イテラブル]ydata[について|]の散布図を|ダークオーキッド色[で|として|を[用いて|使って]]}[描画する|描く|プロットする]	plt.plot(xdata, ydata, c='darkorchid')	trans: データ列xdataとリストydataについての散布図をダークオーキッド色で描画する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'c': 'darkorchid'})
trans: [リスト|配列|データ列|数列|イテラブル]xdataと[リスト|配列|データ列|数列|イテラブル]ydata[について|の]散布図を描画して[、|][マーカーの|]色をダークオーキッド[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, c='darkorchid')	trans: リストxdataとリストydataの散布図を描画してマーカーの色をダークオーキッドに設定する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'c': 'darkorchid'})
trans: {散布図に|ダークレッド色のマーカーを}[使う|用いる|使用する]	plt.plot(xdata, ydata, c='darkred')	trans: 散布図にダークレッド色のマーカーを使う	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'c': 'darkred'})
trans: {ダークレッド色[のマーカー|][で|として|を[用いて|使って]]|散布図を}[描画する|描く|プロットする]	plt.plot(xdata, ydata, c='darkred')	trans: ダークレッド色のマーカーで散布図を描画する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'c': 'darkred'})
trans: {[リスト|配列|データ列|数列|イテラブル]xdataと[リスト|配列|データ列|数列|イテラブル]ydata[について|]の散布図を|ダークレッド色[で|として|を[用いて|使って]]}[描画する|描く|プロットする]	plt.plot(xdata, ydata, c='darkred')	trans: リストxdataとリストydataについての散布図をダークレッド色で描画する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'c': 'darkred'})
trans: [リスト|配列|データ列|数列|イテラブル]xdataと[リスト|配列|データ列|数列|イテラブル]ydata[について|の]散布図を描画して[、|][マーカーの|]色をダークレッド[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, c='darkred')	trans: リストxdataとリストydataについて散布図を描画して、マーカーの色をダークレッドに設定する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'c': 'darkred'})
trans: {散布図に|ダークサーモン色のマーカーを}[使う|用いる|使用する]	plt.plot(xdata, ydata, c='darksalmon')	trans: 散布図にダークサーモン色のマーカーを使う	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'c': 'darksalmon'})
trans: {ダークサーモン色[のマーカー|][で|として|を[用いて|使って]]|散布図を}[描画する|描く|プロットする]	plt.plot(xdata, ydata, c='darksalmon')	trans: ダークサーモン色のマーカーで散布図を描画する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'c': 'darksalmon'})
trans: {[リスト|配列|データ列|数列|イテラブル]xdataと[リスト|配列|データ列|数列|イテラブル]ydata[について|]の散布図を|ダークサーモン色[で|として|を[用いて|使って]]}[描画する|描く|プロットする]	plt.plot(xdata, ydata, c='darksalmon')	trans: リストxdataとリストydataについての散布図をダークサーモン色で描画する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'c': 'darksalmon'})
trans: [リスト|配列|データ列|数列|イテラブル]xdataと[リスト|配列|データ列|数列|イテラブル]ydata[について|の]散布図を描画して[、|][マーカーの|]色をダークサーモン[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, c='darksalmon')	trans: リストxdataとデータ列ydataについて散布図を描画して、マーカーの色をダークサーモンに設定する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'c': 'darksalmon'})
trans: {散布図に|ダークシアグリーン色のマーカーを}[使う|用いる|使用する]	plt.plot(xdata, ydata, c='darkseagreen')	trans: 散布図にダークシアグリーン色のマーカーを使う	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'c': 'darkseagreen'})
trans: {ダークシアグリーン色[のマーカー|][で|として|を[用いて|使って]]|散布図を}[描画する|描く|プロットする]	plt.plot(xdata, ydata, c='darkseagreen')	trans: ダークシアグリーン色のマーカーで散布図を描画する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'c': 'darkseagreen'})
trans: {[リスト|配列|データ列|数列|イテラブル]xdataと[リスト|配列|データ列|数列|イテラブル]ydata[について|]の散布図を|ダークシアグリーン色[で|として|を[用いて|使って]]}[描画する|描く|プロットする]	plt.plot(xdata, ydata, c='darkseagreen')	trans: リストxdataとイテラブルydataについての散布図をダークシアグリーン色で描画する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'c': 'darkseagreen'})
trans: [リスト|配列|データ列|数列|イテラブル]xdataと[リスト|配列|データ列|数列|イテラブル]ydata[について|の]散布図を描画して[、|][マーカーの|]色をダークシアグリーン[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, c='darkseagreen')	trans: リストxdataとリストydataについて散布図を描画して、マーカーの色をダークシアグリーンに設定する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'c': 'darkseagreen'})
trans: {散布図に|ダークスレートブルー色のマーカーを}[使う|用いる|使用する]	plt.plot(xdata, ydata, c='darkslateblue')	trans: 散布図にダークスレートブルー色のマーカーを使う	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'c': 'darkslateblue'})
trans: {ダークスレートブルー色[のマーカー|][で|として|を[用いて|使って]]|散布図を}[描画する|描く|プロットする]	plt.plot(xdata, ydata, c='darkslateblue')	trans: 散布図をダークスレートブルー色のマーカーで描画する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'c': 'darkslateblue'})
trans: {[リスト|配列|データ列|数列|イテラブル]xdataと[リスト|配列|データ列|数列|イテラブル]ydata[について|]の散布図を|ダークスレートブルー色[で|として|を[用いて|使って]]}[描画する|描く|プロットする]	plt.plot(xdata, ydata, c='darkslateblue')	trans: リストxdataとリストydataについての散布図をダークスレートブルー色で描画する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'c': 'darkslateblue'})
trans: [リスト|配列|データ列|数列|イテラブル]xdataと[リスト|配列|データ列|数列|イテラブル]ydata[について|の]散布図を描画して[、|][マーカーの|]色をダークスレートブルー[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, c='darkslateblue')	trans: リストxdataとリストydataについて散布図を描画してマーカーの色をダークスレートブルーに設定する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'c': 'darkslateblue'})
trans: {散布図に|ダークスラテグレー色のマーカーを}[使う|用いる|使用する]	plt.plot(xdata, ydata, c='darkslategray')	trans: 散布図にダークスラテグレー色のマーカーを使う	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'c': 'darkslategray'})
trans: {ダークスラテグレー色[のマーカー|][で|として|を[用いて|使って]]|散布図を}[描画する|描く|プロットする]	plt.plot(xdata, ydata, c='darkslategray')	trans: 散布図をダークスラテグレー色のマーカーで描画する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'c': 'darkslategray'})
trans: {[リスト|配列|データ列|数列|イテラブル]xdataと[リスト|配列|データ列|数列|イテラブル]ydata[について|]の散布図を|ダークスラテグレー色[で|として|を[用いて|使って]]}[描画する|描く|プロットする]	plt.plot(xdata, ydata, c='darkslategray')	trans: リストxdataとリストydataについての散布図をダークスラテグレー色で描画する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'c': 'darkslategray'})
trans: [リスト|配列|データ列|数列|イテラブル]xdataと[リスト|配列|データ列|数列|イテラブル]ydata[について|の]散布図を描画して[、|][マーカーの|]色をダークスラテグレー[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, c='darkslategray')	trans: リストxdataとリストydataについて散布図を描画して、マーカーの色をダークスラテグレーに設定する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'c': 'darkslategray'})
trans: {散布図に|ダーク・スラテグレー色のマーカーを}[使う|用いる|使用する]	plt.plot(xdata, ydata, c='darkslategrey')	trans: 散布図にダーク・スラテグレー色のマーカーを使う	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'c': 'darkslategrey'})
trans: {ダーク・スラテグレー色[のマーカー|][で|として|を[用いて|使って]]|散布図を}[描画する|描く|プロットする]	plt.plot(xdata, ydata, c='darkslategrey')	trans: 散布図をダーク・スラテグレー色のマーカーで描画する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'c': 'darkslategrey'})
trans: {[リスト|配列|データ列|数列|イテラブル]xdataと[リスト|配列|データ列|数列|イテラブル]ydata[について|]の散布図を|ダーク・スラテグレー色[で|として|を[用いて|使って]]}[描画する|描く|プロットする]	plt.plot(xdata, ydata, c='darkslategrey')	trans: 配列xdataとリストydataについての散布図をダーク・スラテグレー色で描画する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'c': 'darkslategrey'})
trans: [リスト|配列|データ列|数列|イテラブル]xdataと[リスト|配列|データ列|数列|イテラブル]ydata[について|の]散布図を描画して[、|][マーカーの|]色をダーク・スラテグレー[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, c='darkslategrey')	trans: リストxdataとリストydataについて散布図を描画して、マーカーの色をダーク・スラテグレーに設定する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'c': 'darkslategrey'})
trans: {散布図に|ダークターコイズ色のマーカーを}[使う|用いる|使用する]	plt.plot(xdata, ydata, c='darkturquoise')	trans: 散布図にダークターコイズ色のマーカーを使う	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'c': 'darkturquoise'})
trans: {ダークターコイズ色[のマーカー|][で|として|を[用いて|使って]]|散布図を}[描画する|描く|プロットする]	plt.plot(xdata, ydata, c='darkturquoise')	trans: 散布図をダークターコイズ色のマーカーを用いて描く	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'c': 'darkturquoise'})
trans: {[リスト|配列|データ列|数列|イテラブル]xdataと[リスト|配列|データ列|数列|イテラブル]ydata[について|]の散布図を|ダークターコイズ色[で|として|を[用いて|使って]]}[描画する|描く|プロットする]	plt.plot(xdata, ydata, c='darkturquoise')	trans: ダークターコイズ色でリストxdataとリストydataについての散布図を描画する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'c': 'darkturquoise'})
trans: [リスト|配列|データ列|数列|イテラブル]xdataと[リスト|配列|データ列|数列|イテラブル]ydata[について|の]散布図を描画して[、|][マーカーの|]色をダークターコイズ[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, c='darkturquoise')	trans: リストxdataとリストydataについて散布図を描画して、マーカーの色をダークターコイズに設定する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'c': 'darkturquoise'})
trans: {散布図に|ダークバイオレット色のマーカーを}[使う|用いる|使用する]	plt.plot(xdata, ydata, c='darkviolet')	trans: 散布図にダークバイオレット色のマーカーを使う	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'c': 'darkviolet'})
trans: {ダークバイオレット色[のマーカー|][で|として|を[用いて|使って]]|散布図を}[描画する|描く|プロットする]	plt.plot(xdata, ydata, c='darkviolet')	trans: ダークバイオレット色のマーカーで散布図を描画する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'c': 'darkviolet'})
trans: {[リスト|配列|データ列|数列|イテラブル]xdataと[リスト|配列|データ列|数列|イテラブル]ydata[について|]の散布図を|ダークバイオレット色[で|として|を[用いて|使って]]}[描画する|描く|プロットする]	plt.plot(xdata, ydata, c='darkviolet')	trans: リストxdataとリストydataについての散布図をダークバイオレット色で描画する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'c': 'darkviolet'})
trans: [リスト|配列|データ列|数列|イテラブル]xdataと[リスト|配列|データ列|数列|イテラブル]ydata[について|の]散布図を描画して[、|][マーカーの|]色をダークバイオレット[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, c='darkviolet')	trans: リストxdataとリストydataについて散布図を描画して、マーカーの色をダークバイオレットに設定する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'c': 'darkviolet'})
trans: {散布図に|デピンク色のマーカーを}[使う|用いる|使用する]	plt.plot(xdata, ydata, c='deeppink')	trans: デピンク色のマーカーを散布図に使う	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'c': 'deeppink'})
trans: {デピンク色[のマーカー|][で|として|を[用いて|使って]]|散布図を}[描画する|描く|プロットする]	plt.plot(xdata, ydata, c='deeppink')	trans: デピンク色のマーカーで散布図を描画する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'c': 'deeppink'})
trans: {[リスト|配列|データ列|数列|イテラブル]xdataと[リスト|配列|データ列|数列|イテラブル]ydata[について|]の散布図を|デピンク色[で|として|を[用いて|使って]]}[描画する|描く|プロットする]	plt.plot(xdata, ydata, c='deeppink')	trans: デピンク色でリストxdataとリストydataについての散布図を描画する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'c': 'deeppink'})
trans: [リスト|配列|データ列|数列|イテラブル]xdataと[リスト|配列|データ列|数列|イテラブル]ydata[について|の]散布図を描画して[、|][マーカーの|]色をデピンク[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, c='deeppink')	trans: リストxdataとリストydataについて散布図を描画して、色をデピンクに設定する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'c': 'deeppink'})
trans: {散布図に|ディープスカイブルー色のマーカーを}[使う|用いる|使用する]	plt.plot(xdata, ydata, c='deepskyblue')	trans: 散布図にディープスカイブルー色のマーカーを使う	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'c': 'deepskyblue'})
trans: {ディープスカイブルー色[のマーカー|][で|として|を[用いて|使って]]|散布図を}[描画する|描く|プロットする]	plt.plot(xdata, ydata, c='deepskyblue')	trans: 散布図をディープスカイブルー色のマーカーで描画する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'c': 'deepskyblue'})
trans: {[リスト|配列|データ列|数列|イテラブル]xdataと[リスト|配列|データ列|数列|イテラブル]ydata[について|]の散布図を|ディープスカイブルー色[で|として|を[用いて|使って]]}[描画する|描く|プロットする]	plt.plot(xdata, ydata, c='deepskyblue')	trans: リストxdataとリストydataについての散布図をディープスカイブルー色で描画する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'c': 'deepskyblue'})
trans: [リスト|配列|データ列|数列|イテラブル]xdataと[リスト|配列|データ列|数列|イテラブル]ydata[について|の]散布図を描画して[、|][マーカーの|]色をディープスカイブルー[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, c='deepskyblue')	trans: 数列xdataとリストydataの散布図を描画して、マーカーの色をディープスカイブルーに設定する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'c': 'deepskyblue'})
trans: {散布図に|ディムグレー色のマーカーを}[使う|用いる|使用する]	plt.plot(xdata, ydata, c='dimgray')	trans: 散布図にディムグレー色のマーカーを使う	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'c': 'dimgray'})
trans: {ディムグレー色[のマーカー|][で|として|を[用いて|使って]]|散布図を}[描画する|描く|プロットする]	plt.plot(xdata, ydata, c='dimgray')	trans: ディムグレー色のマーカーで散布図を描画する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'c': 'dimgray'})
trans: {[リスト|配列|データ列|数列|イテラブル]xdataと[リスト|配列|データ列|数列|イテラブル]ydata[について|]の散布図を|ディムグレー色[で|として|を[用いて|使って]]}[描画する|描く|プロットする]	plt.plot(xdata, ydata, c='dimgray')	trans: ディムグレー色でリストxdataとリストydataについての散布図を描画する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'c': 'dimgray'})
trans: [リスト|配列|データ列|数列|イテラブル]xdataと[リスト|配列|データ列|数列|イテラブル]ydata[について|の]散布図を描画して[、|][マーカーの|]色をディムグレー[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, c='dimgray')	trans: リストxdataとリストydataについて散布図を描画して、マーカーの色をディムグレーに設定する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'c': 'dimgray'})
trans: {散布図に|ディムグレー色のマーカーを}[使う|用いる|使用する]	plt.plot(xdata, ydata, c='dimgrey')	trans: 散布図にディムグレー色のマーカーを使う	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'c': 'dimgrey'})
trans: {ディムグレー色[のマーカー|][で|として|を[用いて|使って]]|散布図を}[描画する|描く|プロットする]	plt.plot(xdata, ydata, c='dimgrey')	trans: ディムグレー色のマーカーで散布図を描画する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'c': 'dimgrey'})
trans: {[リスト|配列|データ列|数列|イテラブル]xdataと[リスト|配列|データ列|数列|イテラブル]ydata[について|]の散布図を|ディムグレー色[で|として|を[用いて|使って]]}[描画する|描く|プロットする]	plt.plot(xdata, ydata, c='dimgrey')	trans: ディムグレー色で配列xdataとリストydataについての散布図を描画する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'c': 'dimgrey'})
trans: [リスト|配列|データ列|数列|イテラブル]xdataと[リスト|配列|データ列|数列|イテラブル]ydata[について|の]散布図を描画して[、|][マーカーの|]色をディムグレー[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, c='dimgrey')	trans: リストxdataとリストydataについて散布図を描画して、マーカーの色をディムグレーに設定する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'c': 'dimgrey'})
trans: {散布図に|ドジャーブルー色のマーカーを}[使う|用いる|使用する]	plt.plot(xdata, ydata, c='dodgerblue')	trans: 散布図にドジャーブルー色のマーカーを使う	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'c': 'dodgerblue'})
trans: {ドジャーブルー色[のマーカー|][で|として|を[用いて|使って]]|散布図を}[描画する|描く|プロットする]	plt.plot(xdata, ydata, c='dodgerblue')	trans: 散布図をドジャーブルー色のマーカーで描画する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'c': 'dodgerblue'})
